id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price_m2,level,dormitory_type,year,day,week
3693901720,2014-07-01,535000.0,4,1.75,1420,5000,1.5,0,0,4,7,1420,0,1945,0,98117,47.6771,-122.397,1490,5000,107.0,2,house,2014,2014-07-01,2014-07-01
7417100123,2015-04-23,365000.0,3,2.25,1800,9010,1.0,0,0,3,7,1300,500,1975,0,98155,47.7722,-122.312,1950,10240,40.51054384017758,1,house,2015,2015-04-23,2015-04-23
8691410730,2015-02-20,708000.0,4,2.5,3090,5600,2.0,0,0,3,9,3090,0,2005,0,98075,47.597,-121.979,3080,5788,126.42857142857143,3,house,2015,2015-02-20,2015-02-20
3832300090,2014-07-09,215000.0,3,1.0,1200,7280,1.0,0,0,4,7,1200,0,1967,0,98032,47.3724,-122.277,1200,8400,29.532967032967033,0,house,2014,2014-07-09,2014-07-09
2525049113,2014-07-25,1950000.0,4,3.5,4065,18713,2.0,0,0,4,10,4065,0,1987,0,98039,47.6209,-122.237,3070,18713,104.20563244803078,3,house,2014,2014-07-25,2014-07-25
1523059103,2014-09-26,390000.0,4,2.5,2570,22215,2.0,0,0,5,7,2570,0,1958,0,98059,47.4833,-122.157,2460,6533,17.555705604321403,1,house,2014,2014-09-26,2014-09-26
3187600100,2014-05-13,570000.0,3,2.0,1530,5401,1.0,0,0,4,7,1530,0,1937,0,98115,47.686,-122.304,1640,5467,105.53601184965747,2,house,2014,2014-05-13,2014-05-13
1628700107,2014-06-25,383000.0,3,1.75,1500,13430,1.0,0,0,3,7,1500,0,1977,0,98072,47.7527,-122.082,1500,13430,28.518242740134028,1,house,2014,2014-06-25,2014-06-25
1152700120,2015-04-09,370000.0,4,3.0,2490,5706,2.0,0,0,3,9,2490,0,2005,0,98042,47.3509,-122.165,2650,5880,64.84402383456012,1,house,2015,2015-04-09,2015-04-09
808300180,2015-02-11,454000.0,4,2.5,3040,12522,2.0,0,0,3,7,3040,0,2000,0,98019,47.7247,-121.959,2490,9742,36.25618910717138,2,house,2015,2015-02-11,2015-02-11
3585300194,2015-03-24,1400000.0,5,3.25,4140,32700,1.0,0,4,3,10,2190,1950,1973,0,98177,47.7633,-122.369,3220,22077,42.813455657492355,3,house,2015,2015-03-24,2015-03-24
3342700610,2014-07-28,371000.0,4,1.75,1690,10854,1.0,0,0,3,7,1690,0,1977,0,98056,47.5241,-122.199,2390,7000,34.1809471162705,1,house,2014,2014-07-28,2014-07-28
7376300085,2015-05-05,530000.0,3,1.75,1430,10350,1.0,0,0,3,7,1430,0,1959,0,98008,47.6353,-122.123,1890,10350,51.207729468599034,2,house,2015,2015-05-05,2015-05-05
6204000040,2014-06-10,608000.0,4,2.75,2490,9714,1.0,0,0,4,8,1400,1090,1983,0,98011,47.7496,-122.201,2060,15300,62.590076178711136,2,house,2014,2014-06-10,2014-06-10
3992700475,2014-11-11,450000.0,3,1.75,1350,7200,1.0,0,0,5,7,1350,0,1954,0,98125,47.713,-122.284,1100,7200,62.5,1,house,2014,2014-11-11,2014-11-11
9510920120,2014-07-30,780000.0,4,2.5,3140,14421,2.0,0,0,3,10,3140,0,1994,0,98075,47.5943,-122.018,3140,17417,54.08778864156439,3,house,2014,2014-07-30,2014-07-30
9485920120,2014-08-29,290000.0,4,2.5,2340,52272,2.0,0,0,2,8,2340,0,1978,0,98042,47.3468,-122.091,2480,40500,5.547903275176003,0,house,2014,2014-08-29,2014-08-29
1685200110,2014-09-16,225000.0,3,1.75,1610,14182,1.0,0,0,4,7,1100,510,1978,0,98092,47.3174,-122.18,1510,8400,15.86518121562544,0,house,2014,2014-09-16,2014-09-16
7574910650,2014-09-11,805000.0,4,2.5,3320,38032,2.0,0,0,4,10,3320,0,1991,0,98077,47.7478,-122.036,3270,37804,21.166386201093815,3,house,2014,2014-09-11,2014-09-11
4178600040,2015-04-07,660000.0,3,2.5,2390,15669,2.0,0,0,3,9,2390,0,1991,0,98011,47.7446,-122.193,2640,12500,42.1213861765269,3,house,2015,2015-04-07,2015-04-07
3793700210,2014-06-13,299000.0,3,1.75,1180,13927,1.0,0,0,5,7,1180,0,1962,0,98059,47.4818,-122.094,1400,13173,21.46908882027716,0,house,2014,2014-06-13,2014-06-13
1972200325,2014-09-19,530000.0,2,2.25,1260,1312,3.0,0,0,3,8,1260,0,2007,0,98103,47.6538,-122.356,1300,1312,403.9634146341463,2,apartament,2014,2014-09-19,2014-09-19
7010701383,2014-10-17,680000.0,3,2.5,1800,4400,1.0,0,0,5,7,1350,450,1970,0,98199,47.6599,-122.396,1920,4400,154.54545454545453,3,house,2014,2014-10-17,2014-10-17
3353401340,2015-02-16,199900.0,4,1.75,1790,12000,1.0,0,0,5,6,1790,0,1944,0,98001,47.2664,-122.256,1550,9840,16.658333333333335,0,house,2015,2015-02-16,2015-02-16
3352401037,2015-01-08,224000.0,3,1.75,1760,6300,1.0,0,0,3,7,1060,700,1963,0,98178,47.5003,-122.26,1340,7300,35.55555555555556,0,house,2015,2015-01-08,2015-01-08
8802400906,2014-08-29,244000.0,3,1.75,1540,8885,1.0,0,0,4,7,1440,100,1980,0,98031,47.4031,-122.201,1540,12734,27.46201463140124,0,house,2014,2014-08-29,2014-08-29
4443800940,2015-04-08,485000.0,4,1.75,1260,3880,1.0,0,0,5,7,860,400,1918,0,98117,47.687,-122.391,1000,3880,125.0,2,house,2015,2015-04-08,2015-04-08
2215450100,2015-01-12,330000.0,4,2.5,2240,7589,2.0,0,0,3,8,2240,0,1994,0,98030,47.3824,-122.207,2250,7300,43.48398998550534,1,house,2015,2015-01-12,2015-01-12
8900000100,2014-12-31,509000.0,4,2.0,1630,1724,1.5,0,0,3,6,1030,600,1915,1970,98119,47.6472,-122.362,1780,3810,295.24361948955914,2,house,2014,2014-12-31,2014-12-31
8079010220,2014-11-17,440000.0,4,2.5,2350,7203,2.0,0,0,3,8,2350,0,1989,0,98059,47.5123,-122.151,2260,7274,61.08565875329724,1,house,2014,2014-11-17,2014-11-17
8078050120,2014-12-10,244000.0,3,2.0,1350,8587,1.0,0,0,3,7,1350,0,1998,0,98022,47.2073,-122.012,1350,8587,28.41504599976709,0,house,2014,2014-12-10,2014-12-10
1773101215,2014-07-17,399700.0,4,1.75,1320,4800,1.0,0,0,4,7,870,450,1930,0,98106,47.5534,-122.365,940,4800,83.27083333333333,1,house,2014,2014-07-17,2014-07-17
2768100205,2014-06-25,519000.0,4,2.5,1950,2617,1.5,0,0,4,7,1250,700,1910,0,98107,47.6696,-122.372,1520,1438,198.31868551776844,2,house,2014,2014-06-25,2014-06-25
5537200043,2014-05-08,211000.0,4,1.0,2100,9200,1.0,0,0,3,7,1050,1050,1959,0,98168,47.476,-122.292,1540,10033,22.934782608695652,0,house,2014,2014-05-08,2014-05-08
868000905,2014-07-08,950000.0,3,2.5,3480,7800,1.0,0,0,4,7,1750,1730,1941,1998,98177,47.7047,-122.378,3010,9918,121.7948717948718,3,house,2014,2014-07-08,2014-07-08
8635760490,2014-09-02,410000.0,3,2.5,1830,2839,2.0,0,0,3,8,1830,0,1999,0,98074,47.6022,-122.021,1830,3011,144.41704825642833,1,house,2014,2014-09-02,2014-09-02
3052700245,2015-03-25,750000.0,4,2.0,2640,5000,2.0,0,0,3,7,2040,600,1949,0,98117,47.678,-122.375,1330,5000,150.0,3,house,2015,2015-03-25,2015-03-25
9320901250,2014-09-10,133400.0,3,1.0,900,2550,1.0,0,0,4,6,900,0,1978,0,98023,47.3036,-122.363,1120,2550,52.31372549019608,0,house,2014,2014-09-10,2014-09-10
2420069042,2015-04-24,240000.0,3,2.0,1553,6550,1.0,0,0,3,7,1553,0,1900,2001,98022,47.2056,-121.994,1010,10546,36.6412213740458,0,house,2015,2015-04-24,2015-04-24
6870300090,2014-06-04,539000.0,3,2.5,1710,2300,2.0,0,0,3,8,1570,140,2005,0,98052,47.6743,-122.142,2120,2856,234.34782608695653,2,house,2014,2014-06-04,2014-06-04
1223089066,2014-08-14,688000.0,4,3.0,3400,292723,2.0,0,0,3,10,3400,0,1998,0,98045,47.4883,-121.725,1760,69696,2.350344865282195,3,house,2014,2014-08-14,2014-08-14
7974200937,2014-05-13,465000.0,3,1.5,1270,5112,1.0,0,0,3,7,1270,0,1950,0,98115,47.676,-122.288,1580,5080,90.96244131455398,2,house,2014,2014-05-13,2014-05-13
2998300146,2014-06-17,936000.0,3,1.75,2960,12420,1.0,0,2,4,8,1480,1480,1952,0,98116,47.5739,-122.406,2700,9106,75.3623188405797,3,house,2014,2014-06-17,2014-06-17
7202290650,2014-12-30,620000.0,4,2.5,3040,9606,2.0,0,0,3,7,3040,0,2003,0,98053,47.6884,-122.044,1690,3849,64.54299396210702,2,house,2014,2014-12-30,2014-12-30
1326039061,2014-10-20,429950.0,3,1.75,1430,9750,1.0,0,0,5,7,1430,0,1962,0,98133,47.7441,-122.357,1630,9282,44.0974358974359,1,house,2014,2014-10-20,2014-10-20
4142450330,2014-07-07,296475.0,3,2.5,1520,4170,2.0,0,0,3,7,1520,0,2004,0,98038,47.3842,-122.04,1560,4237,71.09712230215827,0,house,2014,2014-07-07,2014-07-07
6139100076,2015-04-27,330000.0,4,2.0,1820,9450,1.0,0,0,3,7,1100,720,1962,0,98155,47.7607,-122.329,1540,9450,34.92063492063492,1,house,2015,2015-04-27,2015-04-27
8126300360,2014-07-30,445000.0,3,2.25,1800,11200,1.0,0,0,3,8,1270,530,1979,0,98052,47.7072,-122.164,1940,11250,39.732142857142854,1,house,2014,2014-07-30,2014-07-30
1231000645,2014-08-01,846000.0,4,3.25,2720,4000,2.0,0,1,3,10,2070,650,2014,0,98118,47.5554,-122.267,1450,4000,211.5,3,house,2014,2014-08-01,2014-08-01
8149600265,2015-05-14,725000.0,4,1.75,1980,5850,1.0,0,1,4,8,1380,600,1960,0,98116,47.5607,-122.391,1810,5850,123.93162393162393,3,house,2015,2015-05-14,2015-05-14
9264950410,2015-05-04,369000.0,4,2.5,2550,7349,2.0,0,0,3,9,2550,0,1989,0,98023,47.3059,-122.349,2400,8508,50.21091304939448,1,house,2015,2015-05-04,2015-05-04
9541800065,2014-06-09,625000.0,3,1.75,2210,16200,1.0,0,0,3,8,1390,820,1958,0,98005,47.5924,-122.175,2050,16200,38.58024691358025,2,house,2014,2014-06-09,2014-06-09
7202330790,2014-06-18,535000.0,3,2.0,2120,4080,2.0,0,0,3,7,2120,0,2003,0,98053,47.682,-122.037,2280,4080,131.12745098039215,2,house,2014,2014-06-18,2014-06-18
7335400065,2014-12-18,229950.0,4,1.5,1570,6717,1.0,0,0,5,6,1570,0,1911,0,98002,47.307,-122.217,1140,6716,34.23403305046896,0,house,2014,2014-12-18,2014-12-18
1313500090,2015-04-23,229999.0,3,1.75,1310,6960,1.0,0,0,4,7,1310,0,1974,0,98092,47.2761,-122.153,1580,7200,33.045833333333334,0,house,2015,2015-04-23,2015-04-23
1797500600,2014-08-25,850000.0,5,3.5,3150,4120,2.0,0,0,3,8,2460,690,1911,2007,98115,47.6754,-122.315,2080,4160,206.3106796116505,3,house,2014,2014-08-25,2014-08-25
5561301220,2014-06-10,589900.0,4,4.5,3870,35889,2.0,0,0,3,10,2530,1340,2001,0,98027,47.4677,-122.01,3020,35366,16.436791217364654,2,house,2014,2014-06-10,2014-06-10
5700002165,2014-10-30,513000.0,2,1.0,1840,4322,1.0,0,0,4,7,1160,680,1914,0,98144,47.5764,-122.289,1750,4322,118.69504858861639,2,apartament,2014,2014-10-30,2014-10-30
9202650040,2014-09-26,401000.0,3,1.0,1120,8321,1.0,0,0,4,6,1120,0,1941,1987,98027,47.5631,-122.091,1980,8671,48.191323158274244,1,house,2014,2014-09-26,2014-09-26
7211401975,2014-09-05,260000.0,3,2.5,1440,2500,2.0,0,0,3,7,1440,0,2006,0,98146,47.511,-122.359,1440,5000,104.0,0,house,2014,2014-09-05,2014-09-05
126039394,2015-05-08,525000.0,4,2.75,2300,26650,1.0,0,0,4,8,2300,0,1950,0,98177,47.7771,-122.362,2000,9879,19.69981238273921,2,house,2015,2015-05-08,2015-05-08
3204800150,2015-03-20,470000.0,3,3.5,2070,11658,1.0,0,0,4,8,1370,700,1977,0,98056,47.537,-122.178,1930,8744,40.31566306399039,2,house,2015,2015-03-20,2015-03-20
7686204750,2015-01-21,205000.0,4,1.5,1420,8063,1.0,0,0,3,7,940,480,1962,0,98198,47.4174,-122.316,1330,7515,25.42477985861342,0,house,2015,2015-01-21,2015-01-21
7524950900,2015-02-10,620000.0,3,2.25,2010,7495,1.0,0,0,4,8,1570,440,1979,0,98027,47.5613,-122.083,2050,8402,82.72181454302869,2,house,2015,2015-02-10,2015-02-10
7211400850,2014-08-11,229000.0,3,1.5,1200,5000,1.0,0,0,3,6,1200,0,1979,0,98146,47.5122,-122.357,1440,2500,45.8,0,house,2014,2014-08-11,2014-08-11
8024202520,2014-05-09,445000.0,2,2.0,1150,6634,1.0,0,0,3,7,860,290,1940,0,98115,47.7001,-122.309,1680,6892,67.07868555924028,1,apartament,2014,2014-05-09,2014-05-09
7340600068,2014-05-14,215000.0,2,1.0,1240,7200,1.0,0,0,3,7,1240,0,1967,0,98168,47.4971,-122.282,1130,9200,29.86111111111111,0,apartament,2014,2014-05-14,2014-05-14
8682260850,2014-07-29,504975.0,2,2.5,1900,4871,2.0,0,0,3,8,1900,0,2005,0,98053,47.7132,-122.034,1640,4780,103.66967768425374,2,apartament,2014,2014-07-29,2014-07-29
6804600720,2014-08-01,495000.0,4,2.25,2350,10072,2.0,0,0,3,8,2350,0,1980,0,98011,47.7628,-122.168,2210,9687,49.14614773629865,2,house,2014,2014-08-01,2014-08-01
1865820300,2015-03-11,205000.0,3,1.0,1120,8342,1.0,0,0,4,7,1120,0,1976,0,98042,47.3732,-122.116,1190,6660,24.574442579717093,0,house,2015,2015-03-11,2015-03-11
3163600076,2014-07-30,152275.0,1,1.0,1020,6871,1.0,0,0,3,6,1020,0,1937,1946,98146,47.5051,-122.338,1260,6933,22.16198515499927,0,studio,2014,2014-07-30,2014-07-30
5418500650,2015-03-25,586000.0,4,2.25,1930,8338,1.0,0,0,3,8,1930,0,1968,0,98125,47.7026,-122.285,2280,7616,70.28064284000959,2,house,2015,2015-03-25,2015-03-25
8682220230,2014-10-17,779950.0,2,2.5,2680,7625,1.0,0,0,3,9,2680,0,2002,0,98053,47.7094,-122.024,2310,7395,102.28852459016393,3,apartament,2014,2014-10-17,2014-10-17
3578401210,2014-12-18,557000.0,4,1.75,2660,11315,2.0,0,0,4,8,2660,0,1983,0,98074,47.6204,-122.044,1980,11315,49.22669023420239,2,house,2014,2014-12-18,2014-12-18
9122001225,2014-10-29,610000.0,4,2.25,2200,7200,1.0,0,2,4,8,1220,980,1958,0,98144,47.5818,-122.296,1940,6000,84.72222222222223,2,house,2014,2014-10-29,2014-10-29
5667100025,2014-07-08,405000.0,3,1.5,1010,7683,1.5,0,0,5,7,1010,0,1953,0,98125,47.72,-122.318,1550,7271,52.713783678250685,1,house,2014,2014-07-08,2014-07-08
5089700750,2014-05-09,320000.0,4,2.25,2310,7490,2.0,0,0,3,8,2310,0,1980,0,98055,47.4379,-122.192,2310,8480,42.72363150867824,0,house,2014,2014-05-09,2014-05-09
3331500650,2014-09-19,356000.0,3,1.0,920,3863,1.0,0,0,3,6,920,0,1970,0,98118,47.5524,-122.27,1080,5150,92.15635516438002,1,house,2014,2014-09-19,2014-09-19
9528102865,2015-02-26,794500.0,5,3.0,3030,4120,1.5,0,0,4,7,1930,1100,1913,0,98115,47.6771,-122.319,1280,3090,192.8398058252427,3,house,2015,2015-02-26,2015-02-26
6928000590,2014-05-08,349000.0,3,1.75,1590,9620,1.0,0,0,3,7,1590,0,1988,0,98059,47.4815,-122.152,2980,9398,36.27858627858628,1,house,2014,2014-05-08,2014-05-08
1423069162,2014-06-04,549000.0,4,2.25,2740,88426,2.0,0,0,3,7,2740,0,1991,0,98027,47.4734,-122.006,2740,62726,6.208581186528849,2,house,2014,2014-06-04,2014-06-04
7877400245,2014-07-18,193000.0,3,1.0,960,10761,1.0,0,0,4,6,960,0,1962,0,98002,47.2819,-122.224,960,10761,17.935136139763962,0,house,2014,2014-07-18,2014-07-18
7430500301,2014-10-16,700000.0,3,1.5,2240,7227,2.0,0,1,3,9,1440,800,1977,0,98008,47.6208,-122.093,3150,16150,96.85900096859001,3,house,2014,2014-10-16,2014-10-16
7852010900,2015-03-24,523000.0,3,2.5,2400,6182,2.0,0,0,3,8,2400,0,1998,0,98065,47.5363,-121.87,2420,5829,84.60045292785506,2,house,2015,2015-03-24,2015-03-24
4022900652,2014-11-18,565000.0,5,3.25,2860,20790,1.0,0,0,4,7,1800,1060,1965,0,98155,47.7757,-122.295,1920,9612,27.176527176527177,2,house,2014,2014-11-18,2014-11-18
7852030790,2015-05-05,500000.0,4,2.5,2960,5027,2.0,0,0,3,7,2960,0,2000,0,98065,47.5328,-121.881,2760,5500,99.46290033817387,2,house,2015,2015-05-05,2015-05-05
3528900330,2014-07-07,1450000.0,4,3.25,3770,4103,2.0,0,0,5,9,2710,1060,1925,0,98109,47.641,-122.349,2560,4160,353.39995125517913,3,house,2014,2014-07-07,2014-07-07
2623069106,2015-02-19,710000.0,6,3.5,3830,68825,2.0,0,0,3,9,3830,0,1995,0,98027,47.4574,-122.003,2410,68825,10.316018888485289,3,house,2015,2015-02-19,2015-02-19
88000173,2014-10-15,333000.0,4,2.0,2750,9001,1.0,0,0,3,8,2750,0,2008,0,98055,47.457,-122.189,1340,11050,36.995889345628264,1,house,2014,2014-10-15,2014-10-15
3179102305,2014-07-17,580000.0,3,1.75,2100,6874,1.0,0,0,3,7,1300,800,1943,0,98115,47.6724,-122.279,2220,5912,84.37590922315974,2,house,2014,2014-07-17,2014-07-17
5379803386,2014-08-01,289950.0,4,1.75,1500,8400,1.0,0,0,3,7,1200,300,1956,0,98188,47.4531,-122.273,1780,9913,34.517857142857146,0,house,2014,2014-08-01,2014-08-01
8127700845,2015-02-19,375000.0,2,1.0,710,4618,1.0,0,1,3,5,710,0,1925,0,98199,47.64,-122.394,1810,4988,81.203984408835,1,apartament,2015,2015-02-19,2015-02-19
8562901010,2014-09-26,505000.0,2,3.0,2770,10800,1.5,0,0,5,8,1910,860,1984,0,98074,47.6082,-122.057,2140,10800,46.75925925925926,2,apartament,2014,2014-09-26,2014-09-26
4058200915,2014-07-21,324950.0,3,1.75,2050,6720,1.0,0,2,3,7,1050,1000,1939,0,98178,47.5058,-122.235,2380,7260,48.35565476190476,1,house,2014,2014-07-21,2014-07-21
8861700110,2014-07-14,490000.0,4,2.25,1960,10275,2.0,0,0,3,7,1960,0,1965,0,98052,47.6887,-122.124,1560,10275,47.688564476885645,2,house,2014,2014-07-14,2014-07-14
6822100155,2014-05-12,630000.0,4,2.0,1770,6000,2.0,0,0,5,7,1770,0,1911,1981,98199,47.6493,-122.401,1340,6000,105.0,2,house,2014,2014-05-12,2014-05-12
3345700215,2014-06-20,595000.0,3,2.75,3290,22649,2.0,0,0,4,8,3290,0,1993,0,98056,47.5241,-122.193,2750,6119,26.2704755176829,2,house,2014,2014-06-20,2014-06-20
582000644,2015-05-01,872500.0,4,2.0,1990,6000,1.0,0,0,3,9,1260,730,1956,2015,98199,47.6515,-122.397,1770,6000,145.41666666666666,3,house,2015,2015-05-01,2015-05-01
6126601380,2015-02-22,490000.0,2,1.0,1760,5250,1.0,0,2,4,7,1000,760,1951,0,98126,47.5577,-122.379,1760,5400,93.33333333333333,2,apartament,2015,2015-02-22,2015-02-22
3303850330,2014-12-16,1900000.0,4,3.25,5080,27755,2.0,0,0,3,11,5080,0,2001,0,98006,47.5423,-122.111,4730,22326,68.45613402990452,3,house,2014,2014-12-16,2014-12-16
3343902281,2015-05-05,310000.0,2,1.0,1020,8102,1.0,0,0,3,7,1020,0,1956,0,98056,47.5135,-122.193,1770,7291,38.26215749197729,0,apartament,2015,2015-05-05,2015-05-05
2023059052,2015-05-04,450000.0,3,1.0,1350,92721,1.0,0,0,2,6,1200,150,1946,0,98055,47.4657,-122.198,1860,8096,4.853269485876986,1,house,2015,2015-05-04,2015-05-04
7504001430,2014-10-23,539000.0,3,1.5,1740,12000,2.0,0,0,3,9,1740,0,1974,0,98074,47.6276,-122.053,2580,12224,44.916666666666664,2,house,2014,2014-10-23,2014-10-23
9290850330,2014-07-07,888550.0,3,2.5,3540,38322,2.0,0,0,3,10,3540,0,1989,0,98053,47.6892,-122.048,3540,35926,23.18642033296801,3,house,2014,2014-07-07,2014-07-07
7955080300,2014-07-14,269950.0,3,2.5,1520,8720,1.0,0,0,3,7,1080,440,1981,0,98058,47.4267,-122.157,1720,7551,30.95756880733945,0,house,2014,2014-07-14,2014-07-14
3980300371,2014-09-26,142000.0,0,0.0,290,20875,1.0,0,0,1,1,290,0,1963,0,98024,47.5308,-121.888,1620,22850,6.802395209580839,0,house,2014,2014-09-26,2014-09-26
3755100220,2014-08-19,300000.0,3,1.75,1310,9761,1.0,0,0,3,7,1310,0,1967,0,98034,47.721,-122.228,1490,9600,30.73455588566745,0,house,2014,2014-08-19,2014-08-19
3425059076,2014-09-22,780000.0,2,3.25,3000,24004,1.0,0,0,3,10,2410,590,1952,0,98005,47.611,-122.157,4270,24506,32.49458423596067,3,apartament,2014,2014-09-22,2014-09-22
8728550150,2014-07-15,545000.0,3,2.5,2660,20369,2.0,0,0,3,8,2660,0,1992,0,98027,47.5234,-122.055,2720,12927,26.756345426874173,2,house,2014,2014-07-15,2014-07-15
2108500110,2015-04-15,278000.0,3,2.25,2120,9804,2.0,0,0,3,7,2120,0,1994,0,98042,47.3596,-122.16,2120,7200,28.35577315381477,0,house,2015,2015-04-15,2015-04-15
7941130110,2014-12-01,342000.0,3,2.25,1200,2845,2.0,0,0,3,7,1200,0,1986,0,98034,47.7151,-122.203,1220,2140,120.21089630931459,1,house,2014,2014-12-01,2014-12-01
1545807180,2015-05-06,190000.0,4,1.75,1900,9861,1.0,0,0,4,7,1900,0,1967,0,98038,47.3615,-122.057,1720,7967,19.26782273603083,0,house,2015,2015-05-06,2015-05-06
1972200382,2014-11-21,387000.0,2,1.5,1010,948,3.0,0,0,3,8,1010,0,1999,0,98103,47.6529,-122.355,1330,1318,408.2278481012658,1,apartament,2014,2014-11-21,2014-11-21
2473420100,2015-03-04,279950.0,3,2.25,1850,7480,2.0,0,0,3,7,1850,0,1978,0,98058,47.452,-122.159,1870,7480,37.4264705882353,0,house,2015,2015-03-04,2015-03-04
722059020,2015-03-18,550000.0,6,4.5,4520,40164,2.0,0,0,3,9,3580,940,1953,2008,98031,47.407,-122.216,2870,13068,13.693855193705806,2,house,2015,2015-03-18,2015-03-18
1626079154,2014-05-20,439000.0,3,2.0,2010,251341,2.0,0,0,3,8,1510,500,2003,0,98019,47.7416,-121.91,1780,108900,1.746631070935502,1,house,2014,2014-05-20,2014-05-20
1152000040,2014-10-10,774888.0,3,2.25,2420,23507,1.0,0,0,4,8,2420,0,1969,0,98027,47.5107,-122.027,2540,22257,32.964138341770536,3,house,2014,2014-10-10,2014-10-10
5152960330,2014-06-10,480000.0,5,2.5,2732,9500,1.0,0,2,4,8,1870,862,1975,0,98003,47.3436,-122.323,2720,10000,50.526315789473685,2,house,2014,2014-06-10,2014-06-10
6431000206,2014-05-08,835000.0,4,2.0,1910,6960,1.5,0,0,5,8,1910,0,1941,0,98103,47.6893,-122.348,1360,3300,119.97126436781609,3,house,2014,2014-05-08,2014-05-08
2397101185,2015-03-03,1500000.0,5,3.5,3520,5400,2.0,0,0,3,9,2400,1120,2008,0,98119,47.6364,-122.363,1360,3600,277.77777777777777,3,house,2015,2015-03-03,2015-03-03
2922700865,2015-03-26,771000.0,4,2.0,2220,3760,1.5,0,0,4,7,1370,850,1929,0,98117,47.6876,-122.368,1620,3760,205.0531914893617,3,house,2015,2015-03-26,2015-03-26
3271800870,2014-08-07,1225000.0,4,2.25,2020,5800,1.0,0,3,4,9,1760,260,1941,0,98199,47.6471,-122.412,3100,5800,211.20689655172413,3,house,2014,2014-08-07,2014-08-07
1562200090,2014-10-17,600000.0,4,2.5,2090,7290,1.0,0,0,5,8,1420,670,1966,0,98007,47.624,-122.142,2110,8436,82.3045267489712,2,house,2014,2014-10-17,2014-10-17
1431700210,2014-07-02,305000.0,3,1.0,1580,7424,1.0,0,0,3,7,1010,570,1962,0,98058,47.4607,-122.171,1710,7772,41.08297413793103,0,house,2014,2014-07-02,2014-07-02
2566300100,2015-03-27,1388000.0,5,1.75,2650,11340,1.0,0,0,3,8,2650,0,1955,0,98004,47.626,-122.213,2780,13204,122.39858906525573,3,house,2015,2015-03-27,2015-03-27
5379806155,2014-09-10,216500.0,3,1.0,1020,11652,1.0,0,0,4,6,1020,0,1971,0,98188,47.4459,-122.278,1690,11652,18.58050120151047,0,house,2014,2014-09-10,2014-09-10
952006857,2015-01-22,370000.0,3,2.5,1070,1219,2.0,0,0,3,7,720,350,2004,0,98116,47.5618,-122.384,1070,1254,303.52748154224776,1,house,2015,2015-01-22,2015-01-22
3792400110,2014-06-30,492650.0,4,1.75,2120,9786,1.0,0,0,3,8,1640,480,1967,0,98177,47.7753,-122.365,2310,8787,50.34232577151032,2,house,2014,2014-06-30,2014-06-30
3755100540,2014-07-25,431200.0,5,1.75,1360,10609,1.0,0,0,3,7,1060,300,1966,0,98034,47.7203,-122.229,1490,9935,40.644735601847486,1,house,2014,2014-07-25,2014-07-25
2122059014,2015-04-09,277500.0,4,2.0,1700,12048,2.0,0,0,3,7,1700,0,1990,0,98030,47.3748,-122.186,1960,7650,23.032868525896415,0,house,2015,2015-04-09,2015-04-09
110000040,2015-03-17,278000.0,5,1.5,1820,8712,1.0,0,0,5,7,1090,730,1960,0,98032,47.3712,-122.289,1820,8712,31.910009182736456,0,house,2015,2015-03-17,2015-03-17
3876800580,2014-09-02,351000.0,4,1.0,1430,8400,1.0,0,0,3,6,730,700,1969,0,98072,47.7417,-122.172,1310,8240,41.785714285714285,1,house,2014,2014-09-02,2014-09-02
3127200021,2014-06-16,850000.0,4,3.5,4140,7089,2.0,0,0,3,10,3160,980,2003,0,98034,47.7059,-122.2,2640,8896,119.9040767386091,3,house,2014,2014-06-16,2014-06-16
2397101460,2014-08-11,885000.0,2,2.0,1313,3600,1.0,0,0,3,8,1313,0,1904,2012,98119,47.6369,-122.365,1080,3600,245.83333333333334,3,apartament,2014,2014-08-11,2014-08-11
1720069146,2014-07-15,399950.0,3,2.0,1590,87120,1.0,0,3,3,8,1590,0,1998,0,98022,47.2241,-122.072,2780,183161,4.590794306703398,1,house,2014,2014-07-15,2014-07-15
7878400043,2014-08-05,185000.0,3,1.75,1080,9262,1.0,0,0,3,7,1080,0,1968,0,98178,47.4883,-122.248,1090,9262,19.974087670049666,0,house,2014,2014-08-05,2014-08-05
9282801030,2014-09-25,440000.0,5,3.0,2730,6000,1.0,0,0,3,8,1470,1260,1979,0,98178,47.4994,-122.234,2590,6000,73.33333333333333,1,house,2014,2014-09-25,2014-09-25
6072800265,2014-08-13,2395000.0,4,3.25,3800,19798,2.0,0,0,3,10,3800,0,1969,2009,98006,47.5684,-122.19,3940,18975,120.97181533488231,3,house,2014,2014-08-13,2014-08-13
5267000180,2014-08-21,299000.0,3,2.25,2540,9961,1.0,0,0,4,8,1320,1220,1969,0,98031,47.41,-122.208,1870,10251,30.01706655958237,0,house,2014,2014-08-21,2014-08-21
2722049077,2014-08-28,299500.0,3,1.75,1810,34500,1.0,0,0,3,8,1230,580,1980,0,98032,47.3707,-122.275,2090,9735,8.681159420289855,0,house,2014,2014-08-28,2014-08-28
